user_id,content_id,view_start_time,device_type,view_end_time,region
2971,162,02-01-2025 15:07,Laptop,02-01-2025 15:40,North India
74,288,01-03-2025 23:55,Laptop,02-03-2025 02:29,West India
96,51,19-03-2025 16:27,Mobile,19-03-2025 19:17,East India
4269,131,20-08-2025 08:03,Smart TV,20-08-2025 09:09,West India
3478,254,25-03-2025 09:17,Tablet,25-03-2025 11:23,West India
2203,13,03-02-2025 01:55,Mobile,03-02-2025 04:42,West India
258,8,19-12-2024 19:44,Laptop,19-12-2024 20:43,North India
3659,264,13-01-2025 21:49,Mobile,14-01-2025 00:45,North India
4426,136,09-08-2025 19:07,Smart TV,09-08-2025 19:17,South India
2807,248,28-09-2025 06:24,Laptop,28-09-2025 06:47,West India
4257,199,11-10-2025 01:33,Smart TV,11-10-2025 01:49,East India
186,76,25-10-2025 16:11,Laptop,25-10-2025 16:42,West India
143,94,29-06-2025 18:59,Mobile,29-06-2025 21:44,North India
3354,18,02-12-2024 05:47,Tablet,02-12-2024 06:28,South India
640,172,11-11-2024 15:29,Laptop,11-11-2024 17:01,South India
3750,148,25-08-2025 03:20,Laptop,25-08-2025 04:22,North India
2075,2,15-02-2025 02:37,Laptop,15-02-2025 03:12,West India
3969,30,12-04-2025 12:27,Laptop,12-04-2025 15:26,East India
202,172,29-12-2024 22:59,Tablet,30-12-2024 00:09,South India
3093,250,24-07-2025 01:21,Smart TV,24-07-2025 02:51,West India
3166,47,21-01-2025 03:17,Tablet,21-01-2025 05:25,West India
3080,299,15-12-2024 20:27,Mobile,15-12-2024 22:39,East India
4568,11,06-11-2025 17:34,Tablet,06-11-2025 17:58,West India
2103,275,13-10-2025 19:26,Tablet,13-10-2025 22:07,West India
911,4,06-12-2024 18:12,Smart TV,06-12-2024 18:41,East India
1572,166,06-11-2025 06:10,Mobile,06-11-2025 06:26,West India
3449,201,15-08-2025 20:39,Mobile,15-08-2025 20:51,East India
2160,162,08-09-2025 22:33,Smart TV,09-09-2025 00:09,North India
4326,239,12-05-2025 18:40,Smart TV,12-05-2025 19:51,South India
2545,104,10-02-2025 07:54,Smart TV,10-02-2025 08:59,East India
1330,37,03-11-2025 20:45,Mobile,03-11-2025 22:33,East India
3614,224,08-09-2025 19:27,Mobile,08-09-2025 20:46,West India
461,59,16-07-2025 22:36,Tablet,17-07-2025 01:16,East India
807,220,04-01-2025 23:06,Tablet,05-01-2025 01:06,North India
3700,274,14-07-2025 07:21,Smart TV,14-07-2025 09:48,East India
2274,25,09-05-2025 06:54,Tablet,09-05-2025 07:54,West India
59,207,21-05-2025 11:00,Tablet,21-05-2025 13:17,South India
2476,25,10-01-2025 08:20,Laptop,10-01-2025 10:36,East India
4824,84,24-04-2025 15:22,Tablet,24-04-2025 18:01,North India
1156,248,06-09-2025 07:48,Laptop,06-09-2025 10:04,East India
498,248,23-02-2025 11:36,Laptop,23-02-2025 12:44,East India
4326,51,06-06-2025 13:03,Mobile,06-06-2025 15:29,South India
4429,10,17-07-2025 21:23,Tablet,17-07-2025 21:28,North India
3977,177,10-06-2025 05:39,Tablet,10-06-2025 06:56,North India
1608,125,21-08-2025 10:38,Mobile,21-08-2025 11:13,South India
721,166,14-02-2025 00:56,Laptop,14-02-2025 03:06,West India
1275,126,08-07-2025 03:53,Laptop,08-07-2025 06:17,West India
3868,247,24-03-2025 22:10,Smart TV,25-03-2025 00:30,West India
691,70,14-06-2025 03:52,Smart TV,14-06-2025 06:27,North India
4024,11,15-03-2025 00:18,Laptop,15-03-2025 01:40,West India
4153,83,14-08-2025 00:14,Laptop,14-08-2025 01:04,West India
3438,160,30-07-2025 12:57,Laptop,30-07-2025 14:37,East India
2356,58,15-03-2025 02:34,Tablet,15-03-2025 04:36,East India
750,79,13-06-2025 13:30,Mobile,13-06-2025 14:36,East India
3052,185,16-03-2025 11:09,Tablet,16-03-2025 13:57,West India
4774,77,15-01-2025 18:03,Mobile,15-01-2025 19:44,South India
3565,71,19-01-2025 15:02,Laptop,19-01-2025 16:37,North India
4656,116,25-06-2025 08:01,Mobile,25-06-2025 08:08,South India
1705,185,28-07-2025 00:15,Mobile,28-07-2025 00:39,East India
3446,15,08-03-2025 21:51,Tablet,08-03-2025 23:34,West India
4445,3,15-01-2025 11:55,Mobile,15-01-2025 14:44,East India
2378,58,01-08-2025 22:23,Tablet,01-08-2025 23:29,West India
3232,283,03-10-2025 05:42,Laptop,03-10-2025 06:00,South India
2216,188,24-03-2025 20:01,Smart TV,24-03-2025 22:13,West India
886,259,03-01-2025 16:52,Mobile,03-01-2025 19:45,West India
865,175,14-08-2025 04:18,Laptop,14-08-2025 06:19,East India
3495,65,10-10-2025 00:59,Smart TV,10-10-2025 03:02,West India
3055,11,11-03-2025 18:24,Laptop,11-03-2025 18:32,North India
786,281,19-12-2024 17:39,Tablet,19-12-2024 20:01,West India
457,191,17-04-2025 01:27,Tablet,17-04-2025 02:42,North India
345,4,25-12-2024 06:30,Tablet,25-12-2024 09:01,East India
554,54,24-05-2025 10:48,Laptop,24-05-2025 12:03,East India
788,60,17-03-2025 14:48,Mobile,17-03-2025 15:19,North India
1820,156,19-05-2025 08:40,Laptop,19-05-2025 11:26,East India
705,138,02-04-2025 08:47,Tablet,02-04-2025 10:00,East India
4908,164,07-07-2025 04:14,Mobile,07-07-2025 07:06,North India
953,80,12-12-2024 23:45,Smart TV,13-12-2024 00:29,West India
815,173,03-05-2025 14:00,Smart TV,03-05-2025 14:30,South India
1549,179,06-12-2024 04:53,Mobile,06-12-2024 05:32,East India
144,46,01-12-2024 14:42,Smart TV,01-12-2024 17:00,North India
2778,256,20-03-2025 20:08,Mobile,20-03-2025 22:00,South India
3767,132,01-11-2025 04:27,Tablet,01-11-2025 06:58,East India
4959,170,30-11-2024 15:17,Mobile,30-11-2024 15:56,North India
3826,136,03-06-2025 20:00,Smart TV,03-06-2025 21:47,South India
1217,105,07-10-2025 02:44,Tablet,07-10-2025 05:22,East India
1808,26,15-07-2025 15:16,Smart TV,15-07-2025 15:55,North India
4471,1,28-11-2024 16:06,Laptop,28-11-2024 17:01,North India
4773,254,31-03-2025 10:27,Mobile,31-03-2025 11:38,East India
2740,211,10-03-2025 04:03,Smart TV,10-03-2025 06:20,West India
1290,210,01-07-2025 02:15,Smart TV,01-07-2025 05:12,South India
556,90,16-12-2024 08:57,Smart TV,16-12-2024 10:01,North India
863,39,18-02-2025 16:17,Tablet,18-02-2025 16:50,North India
2486,27,03-05-2025 10:22,Tablet,03-05-2025 13:18,North India
4977,198,05-05-2025 17:06,Laptop,05-05-2025 17:30,East India
2356,230,09-03-2025 16:20,Smart TV,09-03-2025 17:44,East India
966,16,22-02-2025 22:03,Smart TV,23-02-2025 00:55,South India
2396,22,12-05-2025 12:17,Mobile,12-05-2025 14:51,South India
476,73,07-02-2025 19:15,Smart TV,07-02-2025 20:06,South India
1339,184,03-09-2025 07:53,Tablet,03-09-2025 09:16,West India
525,135,01-04-2025 13:00,Tablet,01-04-2025 15:48,West India
2572,1,16-07-2025 08:57,Laptop,16-07-2025 10:27,West India
562,208,01-02-2025 18:48,Mobile,01-02-2025 19:26,South India
3703,14,28-03-2025 20:27,Smart TV,28-03-2025 22:00,North India
4665,222,06-09-2025 07:35,Tablet,06-09-2025 08:13,North India
1206,244,04-01-2025 04:05,Mobile,04-01-2025 05:34,South India
4034,147,05-03-2025 21:59,Laptop,06-03-2025 00:38,North India
3848,275,29-04-2025 14:19,Tablet,29-04-2025 15:28,North India
4202,77,15-10-2025 17:20,Laptop,15-10-2025 17:53,West India
2239,108,03-06-2025 18:26,Laptop,03-06-2025 19:02,West India
1161,111,21-08-2025 13:22,Smart TV,21-08-2025 14:23,North India
4796,125,26-08-2025 01:01,Tablet,26-08-2025 03:26,East India
3826,93,07-10-2025 16:40,Smart TV,07-10-2025 17:20,South India
72,237,21-08-2025 17:33,Tablet,21-08-2025 17:50,West India
755,248,05-03-2025 05:31,Tablet,05-03-2025 06:21,West India
3853,143,23-12-2024 21:40,Tablet,23-12-2024 23:57,East India
905,209,29-09-2025 23:07,Laptop,30-09-2025 01:13,South India
52,23,12-09-2025 22:54,Laptop,12-09-2025 23:51,North India
2622,10,04-10-2025 04:07,Smart TV,04-10-2025 05:25,South India
3191,256,08-05-2025 11:36,Smart TV,08-05-2025 13:31,West India
3949,177,26-12-2024 14:26,Laptop,26-12-2024 14:47,East India
1288,254,28-03-2025 18:27,Tablet,28-03-2025 20:41,West India
4781,290,23-06-2025 19:54,Laptop,23-06-2025 21:18,South India
1773,95,06-03-2025 23:19,Tablet,07-03-2025 01:56,West India
3903,295,10-08-2025 02:40,Mobile,10-08-2025 02:51,North India
3921,80,19-09-2025 06:54,Mobile,19-09-2025 09:40,South India
950,218,20-06-2025 03:19,Smart TV,20-06-2025 04:49,North India
3139,209,07-05-2025 19:00,Tablet,07-05-2025 21:38,North India
2417,100,26-01-2025 19:24,Laptop,26-01-2025 21:33,East India
2280,23,19-02-2025 07:29,Smart TV,19-02-2025 08:31,South India
1426,281,02-03-2025 17:46,Tablet,02-03-2025 18:51,South India
1585,197,05-10-2025 10:53,Mobile,05-10-2025 12:53,West India
1047,247,26-10-2025 09:15,Smart TV,26-10-2025 11:47,South India
2166,90,02-07-2025 13:11,Tablet,02-07-2025 14:20,East India
4024,253,28-01-2025 06:13,Smart TV,28-01-2025 07:30,West India
1177,6,24-11-2024 14:04,Tablet,24-11-2024 16:03,South India
2161,19,19-03-2025 19:44,Smart TV,19-03-2025 22:18,East India
1032,275,08-02-2025 05:00,Tablet,08-02-2025 07:07,East India
3289,110,19-05-2025 00:04,Smart TV,19-05-2025 01:43,West India
4527,95,27-05-2025 15:08,Laptop,27-05-2025 17:37,South India
1316,87,05-06-2025 20:41,Laptop,05-06-2025 22:42,South India
893,13,22-11-2024 02:47,Smart TV,22-11-2024 05:15,South India
107,195,04-02-2025 15:59,Mobile,04-02-2025 18:54,South India
3081,76,25-01-2025 04:14,Laptop,25-01-2025 06:36,East India
745,229,28-12-2024 19:50,Tablet,28-12-2024 20:54,South India
622,159,04-06-2025 03:04,Tablet,04-06-2025 04:37,East India
4241,23,02-02-2025 22:18,Smart TV,03-02-2025 00:20,North India
821,205,22-04-2025 23:10,Laptop,23-04-2025 00:53,South India
412,240,12-12-2024 15:29,Tablet,12-12-2024 15:48,South India
114,195,15-10-2025 17:21,Tablet,15-10-2025 19:37,East India
2447,199,12-09-2025 04:40,Smart TV,12-09-2025 07:39,East India
3347,138,07-12-2024 00:21,Laptop,07-12-2024 00:47,East India
4220,223,04-08-2025 16:40,Laptop,04-08-2025 17:20,East India
86,215,27-01-2025 10:19,Tablet,27-01-2025 10:45,West India
4143,8,11-02-2025 10:10,Tablet,11-02-2025 12:41,South India
1573,216,26-09-2025 22:42,Smart TV,26-09-2025 23:59,South India
2006,284,18-07-2025 13:54,Laptop,18-07-2025 14:09,South India
4080,255,31-05-2025 18:07,Tablet,31-05-2025 19:37,South India
804,205,02-11-2025 01:01,Laptop,02-11-2025 01:20,North India
3335,161,01-07-2025 17:04,Smart TV,01-07-2025 17:37,North India
3350,114,20-01-2025 02:55,Smart TV,20-01-2025 05:22,North India
1070,245,25-04-2025 05:35,Smart TV,25-04-2025 07:26,North India
2670,203,08-11-2025 23:49,Smart TV,09-11-2025 01:15,South India
4142,217,24-11-2024 21:25,Mobile,24-11-2024 22:43,North India
2772,145,28-05-2025 13:49,Tablet,28-05-2025 15:46,East India
4636,134,13-05-2025 14:33,Tablet,13-05-2025 15:36,North India
4183,174,25-05-2025 21:01,Laptop,25-05-2025 22:19,West India
1409,270,06-06-2025 02:35,Smart TV,06-06-2025 04:10,East India
3741,165,21-10-2025 20:24,Smart TV,21-10-2025 22:58,North India
265,107,17-01-2025 08:23,Mobile,17-01-2025 10:20,West India
3849,248,21-09-2025 17:41,Laptop,21-09-2025 20:23,East India
3094,29,31-10-2025 03:57,Mobile,31-10-2025 04:26,South India
4799,220,14-06-2025 14:24,Tablet,14-06-2025 15:35,West India
1474,209,06-12-2024 21:16,Tablet,06-12-2024 23:37,East India
4282,49,27-03-2025 07:13,Smart TV,27-03-2025 09:59,North India
326,2,14-09-2025 20:53,Laptop,14-09-2025 22:01,East India
1207,198,16-01-2025 23:07,Tablet,17-01-2025 01:42,North India
4493,89,15-05-2025 17:40,Laptop,15-05-2025 20:02,East India
1505,211,09-06-2025 08:28,Laptop,09-06-2025 10:37,South India
3535,70,13-05-2025 21:51,Laptop,14-05-2025 00:49,North India
1441,193,25-01-2025 14:08,Tablet,25-01-2025 15:03,South India
956,46,14-11-2024 02:23,Smart TV,14-11-2024 03:29,East India
555,63,01-03-2025 03:08,Mobile,01-03-2025 03:51,West India
3255,119,27-09-2025 14:39,Laptop,27-09-2025 15:48,North India
4140,226,13-06-2025 20:06,Mobile,13-06-2025 21:22,West India
4997,27,28-04-2025 05:05,Mobile,28-04-2025 06:52,West India
4578,191,20-01-2025 19:05,Mobile,20-01-2025 20:27,West India
2037,279,13-03-2025 01:33,Tablet,13-03-2025 02:55,West India
1287,228,03-08-2025 02:22,Laptop,03-08-2025 03:19,East India
1198,224,04-12-2024 15:56,Smart TV,04-12-2024 18:51,West India
4662,295,12-03-2025 02:10,Laptop,12-03-2025 04:20,North India
2268,58,19-01-2025 20:34,Mobile,19-01-2025 22:42,South India
3630,209,27-12-2024 19:44,Mobile,27-12-2024 20:06,South India
3466,142,02-05-2025 05:47,Mobile,02-05-2025 06:25,East India
772,150,05-08-2025 21:50,Mobile,05-08-2025 22:03,West India
2457,17,09-03-2025 02:06,Smart TV,09-03-2025 04:12,East India
471,240,18-04-2025 00:52,Tablet,18-04-2025 03:06,East India
1371,38,17-03-2025 05:42,Laptop,17-03-2025 08:09,North India
3133,287,29-09-2025 08:48,Tablet,29-09-2025 11:09,West India
672,98,25-07-2025 00:29,Mobile,25-07-2025 01:33,North India
1175,58,31-01-2025 23:04,Smart TV,01-02-2025 01:27,North India
111,17,05-11-2025 04:52,Smart TV,05-11-2025 07:25,West India
3560,120,17-03-2025 12:26,Laptop,17-03-2025 13:35,West India
1027,23,20-08-2025 10:42,Mobile,20-08-2025 13:14,South India
3555,210,06-02-2025 06:57,Smart TV,06-02-2025 08:31,East India
3234,213,16-05-2025 18:57,Laptop,16-05-2025 20:21,South India
4440,148,21-09-2025 18:27,Laptop,21-09-2025 19:22,West India
1473,96,19-09-2025 06:53,Smart TV,19-09-2025 09:02,North India
2380,260,10-09-2025 22:14,Smart TV,11-09-2025 00:34,North India
4873,73,28-05-2025 03:22,Tablet,28-05-2025 04:57,North India
2972,49,29-11-2024 18:33,Tablet,29-11-2024 19:51,North India
2382,222,19-12-2024 18:48,Tablet,19-12-2024 19:39,South India
3291,282,28-05-2025 03:36,Mobile,28-05-2025 03:55,North India
4754,32,17-06-2025 14:15,Laptop,17-06-2025 16:46,West India
1834,28,11-10-2025 16:41,Laptop,11-10-2025 19:17,North India
454,168,22-12-2024 01:21,Mobile,22-12-2024 01:38,West India
741,37,28-03-2025 16:54,Mobile,28-03-2025 18:48,South India
2381,234,24-04-2025 08:27,Laptop,24-04-2025 09:15,East India
2358,179,03-08-2025 14:22,Laptop,03-08-2025 16:41,South India
1444,57,15-05-2025 03:12,Mobile,15-05-2025 04:27,South India
3681,233,22-01-2025 08:42,Smart TV,22-01-2025 09:34,East India
1749,72,03-03-2025 23:09,Laptop,04-03-2025 00:45,West India
2402,195,26-02-2025 18:59,Smart TV,26-02-2025 20:43,South India
4920,3,13-10-2025 23:29,Laptop,13-10-2025 23:48,West India
3172,202,07-04-2025 12:29,Laptop,07-04-2025 14:12,East India
4241,191,22-05-2025 04:49,Smart TV,22-05-2025 07:13,North India
2007,207,14-12-2024 09:12,Mobile,14-12-2024 09:44,South India
1787,111,22-08-2025 21:15,Mobile,22-08-2025 22:17,West India
1410,51,15-05-2025 10:53,Laptop,15-05-2025 11:28,North India
1763,238,01-05-2025 06:42,Smart TV,01-05-2025 08:02,North India
910,134,25-08-2025 15:18,Smart TV,25-08-2025 16:43,North India
761,281,06-04-2025 12:06,Smart TV,06-04-2025 14:22,South India
3241,226,07-11-2025 21:30,Tablet,07-11-2025 22:32,West India
2690,26,12-01-2025 11:54,Laptop,12-01-2025 13:35,South India
531,216,28-06-2025 10:54,Laptop,28-06-2025 12:16,West India
1360,80,20-09-2025 13:36,Smart TV,20-09-2025 14:55,South India
3819,292,13-04-2025 17:23,Tablet,13-04-2025 19:35,South India
2028,21,27-06-2025 00:59,Smart TV,27-06-2025 01:44,North India
2561,222,07-11-2025 08:42,Tablet,07-11-2025 10:32,East India
2178,49,05-12-2024 17:11,Smart TV,05-12-2024 18:28,North India
1538,60,10-03-2025 21:34,Smart TV,10-03-2025 23:18,East India
1274,242,05-02-2025 12:50,Laptop,05-02-2025 15:24,North India
2782,19,30-01-2025 20:55,Mobile,30-01-2025 21:48,North India
947,78,22-09-2025 08:06,Mobile,22-09-2025 08:41,West India
1299,131,13-04-2025 03:59,Mobile,13-04-2025 04:43,West India
2512,214,02-01-2025 09:15,Mobile,02-01-2025 11:07,North India
2189,128,26-06-2025 13:54,Mobile,26-06-2025 14:18,South India
882,107,03-07-2025 03:47,Mobile,03-07-2025 05:04,East India
1848,181,21-06-2025 21:24,Tablet,21-06-2025 23:12,West India
1976,194,18-02-2025 03:28,Tablet,18-02-2025 04:56,East India
4269,45,21-10-2025 11:24,Smart TV,21-10-2025 13:33,West India
4569,57,05-04-2025 09:44,Smart TV,05-04-2025 10:24,West India
2965,183,12-07-2025 16:11,Mobile,12-07-2025 17:20,East India
3064,275,14-09-2025 15:52,Mobile,14-09-2025 16:39,East India
3129,5,26-04-2025 08:30,Tablet,26-04-2025 11:23,North India
498,154,20-02-2025 02:27,Laptop,20-02-2025 03:46,East India
2217,19,28-10-2025 05:22,Laptop,28-10-2025 07:30,South India
989,31,22-03-2025 23:05,Laptop,22-03-2025 23:57,West India
2609,147,30-11-2024 19:19,Mobile,30-11-2024 20:36,East India
2476,125,05-07-2025 02:18,Tablet,05-07-2025 04:16,East India
4515,25,26-06-2025 12:47,Tablet,26-06-2025 14:15,West India
1371,153,21-06-2025 16:58,Laptop,21-06-2025 18:25,North India
3589,237,25-06-2025 20:54,Tablet,25-06-2025 21:59,North India
2503,214,13-09-2025 06:36,Laptop,13-09-2025 09:02,West India
4810,141,21-11-2024 14:44,Mobile,21-11-2024 17:20,South India
179,298,05-08-2025 03:03,Mobile,05-08-2025 04:14,West India
1930,143,24-11-2024 16:43,Mobile,24-11-2024 19:40,South India
2549,23,23-12-2024 21:57,Tablet,23-12-2024 23:33,East India
4835,284,29-11-2024 01:59,Smart TV,29-11-2024 04:55,North India
112,112,05-06-2025 01:35,Mobile,05-06-2025 02:44,East India
3220,269,29-06-2025 15:41,Tablet,29-06-2025 17:20,West India
715,96,13-06-2025 13:07,Laptop,13-06-2025 14:26,South India
1402,172,22-03-2025 12:11,Mobile,22-03-2025 13:55,South India
2925,291,15-05-2025 15:32,Smart TV,15-05-2025 18:14,East India
1382,235,06-02-2025 20:27,Smart TV,06-02-2025 20:55,South India
3128,87,22-06-2025 14:38,Laptop,22-06-2025 17:28,South India
4909,296,16-11-2024 22:36,Smart TV,17-11-2024 01:15,West India
3012,198,04-06-2025 16:30,Tablet,04-06-2025 18:01,East India
1209,221,28-10-2025 04:18,Laptop,28-10-2025 07:04,East India
3126,298,09-02-2025 05:06,Smart TV,09-02-2025 06:49,West India
37,143,29-09-2025 17:27,Smart TV,29-09-2025 19:46,East India
1829,60,06-11-2025 23:12,Mobile,07-11-2025 00:16,South India
3061,289,02-08-2025 21:35,Tablet,02-08-2025 22:51,West India
3342,2,12-08-2025 15:39,Smart TV,12-08-2025 17:43,North India
3942,153,22-03-2025 13:05,Smart TV,22-03-2025 13:18,East India
810,254,12-01-2025 22:32,Mobile,13-01-2025 00:50,South India
3073,59,17-12-2024 07:49,Mobile,17-12-2024 10:03,West India
4119,251,10-08-2025 20:47,Smart TV,10-08-2025 23:08,North India
1527,25,13-12-2024 08:37,Tablet,13-12-2024 09:30,South India
3520,133,08-06-2025 04:29,Mobile,08-06-2025 05:43,North India
4892,243,29-06-2025 05:11,Smart TV,29-06-2025 07:24,East India
496,62,18-04-2025 10:14,Smart TV,18-04-2025 11:57,South India
4996,104,26-07-2025 01:26,Smart TV,26-07-2025 01:40,West India
425,78,01-06-2025 02:31,Tablet,01-06-2025 05:03,East India
2748,209,03-03-2025 04:15,Tablet,03-03-2025 07:09,West India
2066,105,27-10-2025 16:00,Mobile,27-10-2025 16:23,East India
1983,91,02-03-2025 00:06,Mobile,02-03-2025 01:25,South India
1469,164,15-01-2025 10:53,Smart TV,15-01-2025 12:28,East India
3801,115,21-07-2025 00:05,Mobile,21-07-2025 00:58,West India
1234,150,04-03-2025 20:19,Laptop,04-03-2025 21:56,East India
1798,233,10-04-2025 18:17,Mobile,10-04-2025 19:45,South India
565,86,25-02-2025 21:43,Tablet,25-02-2025 23:04,West India
3020,28,23-08-2025 05:40,Tablet,23-08-2025 08:00,North India
1305,48,09-11-2025 14:12,Tablet,09-11-2025 15:11,East India
133,188,29-05-2025 04:55,Mobile,29-05-2025 07:26,North India
449,84,07-09-2025 21:49,Mobile,08-09-2025 00:01,East India
1831,63,30-05-2025 00:31,Tablet,30-05-2025 03:16,South India
2159,2,05-03-2025 21:47,Tablet,05-03-2025 23:51,East India
3627,279,08-07-2025 20:21,Laptop,08-07-2025 20:49,West India
850,51,29-08-2025 01:06,Smart TV,29-08-2025 02:47,West India
3963,226,10-11-2025 02:08,Smart TV,10-11-2025 04:06,West India
1481,80,26-10-2025 05:54,Laptop,26-10-2025 06:47,West India
901,246,02-10-2025 08:01,Mobile,02-10-2025 09:12,North India
4855,206,28-07-2025 13:17,Mobile,28-07-2025 15:32,West India
1540,116,07-07-2025 05:23,Tablet,07-07-2025 07:36,West India
1900,257,18-08-2025 14:30,Mobile,18-08-2025 17:09,West India
2945,15,07-05-2025 03:42,Tablet,07-05-2025 05:29,North India
4958,217,24-06-2025 16:57,Tablet,24-06-2025 18:54,East India
3245,43,03-04-2025 07:47,Tablet,03-04-2025 08:42,East India
515,103,29-04-2025 11:20,Laptop,29-04-2025 13:31,South India
1592,294,15-01-2025 15:30,Mobile,15-01-2025 18:13,North India
84,63,16-06-2025 05:46,Laptop,16-06-2025 08:26,West India
3743,231,30-10-2025 02:08,Mobile,30-10-2025 02:28,East India
4894,238,16-10-2025 21:15,Smart TV,16-10-2025 22:43,East India
2128,250,03-04-2025 09:52,Mobile,03-04-2025 12:13,East India
